date,date_key,months,style,sku,size,pieces,rate,reported_gross_amount
2021-06-23,20210623,Jun-21,J0104,J0104-KR-XL,XL,1.0,584.35,584.0
2021-06-23,20210623,Jun-21,J0104,J0104-KR-XXL,XXL,1.0,584.35,584.0
2021-06-23,20210623,Jun-21,J0104,J0104-KR-XXXL,XXXL,1.0,584.35,584.0
2021-06-23,20210623,Jun-21,JNE3256,JNE3256-KR-L,L,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3256,JNE3256-KR-XL,XL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3464,JNE3464-KR-XXL,XXL,1.0,519.35,519.0
2021-06-23,20210623,Jun-21,JNE3464,JNE3464-KR-XXXL,XXXL,1.0,519.35,519.0
2021-06-23,20210623,Jun-21,J0033,J0033-KR-L,L,1.0,616.85,617.0
2021-06-23,20210623,Jun-21,J0033,J0033-KR-XXL,XXL,1.0,616.85,617.0
2021-06-23,20210623,Jun-21,JNE2049,JNE2049-KR-351-XXL,XXL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE2049,JNE2049-KR-351-XXXL,XXXL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3637,JNE3637-KR-L,L,1.0,649.35,649.0
2021-06-23,20210623,Jun-21,JNE3523,JNE3523-KR-M,M,1.0,519.35,519.0
2021-06-23,20210623,Jun-21,JNE3523,JNE3523-KR-L,L,1.0,519.35,519.0
2021-06-23,20210623,Jun-21,JNE3688,JNE3688-TU-M,M,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3688,JNE3688-TU-L,L,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3669,JNE3669-TU-L,L,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3669,JNE3669-TU-XL,XL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3679,JNE3679-TU-M,M,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3679,JNE3679-TU-L,L,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3679,JNE3679-TU-XL,XL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3674,JNE3674-TU-L,L,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3674,JNE3674-TU-XXL,XXL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3672,JNE3672-TU-XL,XL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3672,JNE3672-TU-XXL,XXL,1.0,486.85,487.0
2021-06-23,20210623,Jun-21,JNE3673,JNE3673-TU-XL,XL,1.0,519.35,519.0
2021-06-23,20210623,Jun-21,JNE3673,JNE3673-TU-XXL,XXL,1.0,519.35,519.0
2021-06-23,20210623,Jun-21,JNE3651,JNE3651-TP-L,L,1.0,454.35,454.0
2021-06-23,20210623,Jun-21,JNE3651,JNE3651-TP-XL,XL,1.0,454.35,454.0
2021-06-23,20210623,Jun-21,J0180,J0180-DR-L,L,1.0,714.35,714.0
2021-06-23,20210623,Jun-21,J0180,J0180-DR-XXL,XXL,1.0,714.35,714.0
2021-06-23,20210623,Jun-21,JNE3709,JNE3709-DR-XL,XL,1.0,941.85,942.0
2021-06-23,20210623,Jun-21,JNE3709,JNE3709-DR-XXL,XXL,1.0,941.85,942.0
2021-06-23,20210623,Jun-21,J0243,J0243-DR-M,M,1.0,1039.35,1039.0
2021-06-23,20210623,Jun-21,J0243,J0243-DR-L,L,1.0,1039.35,1039.0
2021-06-23,20210623,Jun-21,J0093,J0093-DR-M,M,1.0,779.35,779.0
2021-06-23,20210623,Jun-21,J0093,J0093-DR-L,L,1.0,779.35,779.0
2021-06-23,20210623,Jun-21,J0093,J0093-DR-XXL,XXL,1.0,779.35,779.0
2021-06-23,20210623,Jun-21,J0093,J0093-DR-XXXL,XXXL,1.0,779.35,779.0
2021-06-23,20210623,Jun-21,SET038,SET038-KR-PP-XXL,XXL,1.0,746.85,747.0
2021-06-23,20210623,Jun-21,SET038,SET038-KR-PP-XXXL,XXXL,1.0,746.85,747.0
2021-06-23,20210623,Jun-21,SET187,SET187-KR-DH-M,M,1.0,746.85,747.0
2021-06-24,20210624,Jun-21,J0023,J0023-TP-M,M,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,J0023,J0023-TP-L,L,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,J0023,J0023-TP-XL,XL,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3672,JNE3672-TU-M,M,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3672,JNE3672-TU-L,L,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3672,JNE3672-TU-XL,XL,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3674,JNE3674-TU-M,M,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3674,JNE3674-TU-L,L,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3674,JNE3674-TU-XL,XL,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3673,JNE3673-TU-M,M,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3673,JNE3673-TU-L,L,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3673,JNE3673-TU-XL,XL,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3676,JNE3676-TU-M,M,6.0,454.35,2535.0
2021-06-24,20210624,Jun-21,JNE3676,JNE3676-TU-L,L,6.0,454.35,2535.0
2021-06-24,20210624,Jun-21,JNE3676,JNE3676-TU-XL,XL,6.0,454.35,2535.0
2021-06-24,20210624,Jun-21,JNE3686,JNE3686-TU-M,M,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3686,JNE3686-TU-L,L,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3686,JNE3686-TU-XL,XL,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,J0196,J0196-TP-M,M,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,J0196,J0196-TP-L,L,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,J0196,J0196-TP-XL,XL,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,J0197,J0197-TP-M,M,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0197,J0197-TP-L,L,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0197,J0197-TP-XL,XL,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0201,J0201-TP-M,M,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0201,J0201-TP-L,L,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0201,J0201-TP-XL,XL,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0202,J0202-TP-M,M,4.0,649.35,2416.0
2021-06-24,20210624,Jun-21,J0202,J0202-TP-L,L,4.0,649.35,2416.0
2021-06-24,20210624,Jun-21,J0202,J0202-TP-XL,XL,4.0,649.35,2416.0
2021-06-24,20210624,Jun-21,J0204,J0204-TP-M,M,4.0,746.85,2778.0
2021-06-24,20210624,Jun-21,J0204,J0204-TP-L,L,4.0,746.85,2778.0
2021-06-24,20210624,Jun-21,J0204,J0204-TP-XL,XL,4.0,746.85,2778.0
2021-06-24,20210624,Jun-21,J0213,J0213-TP-M,M,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0213,J0213-TP-L,L,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0213,J0213-TP-XL,XL,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,J0129,J0129-SET-M,M,4.0,1104.35,4108.0
2021-06-24,20210624,Jun-21,J0129,J0129-SET-L,L,4.0,1104.35,4108.0
2021-06-24,20210624,Jun-21,J0129,J0129-SET-XL,XL,4.0,1104.35,4108.0
2021-06-24,20210624,Jun-21,J0130,J0130-SET-M,M,4.0,974.35,3625.0
2021-06-24,20210624,Jun-21,J0130,J0130-SET-L.,L,4.0,974.35,3625.0
2021-06-24,20210624,Jun-21,J0130,J0130-SET-XL,XL,4.0,974.35,3625.0
2021-06-24,20210624,Jun-21,J0098,J0098-TP-M,M,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,J0098,J0098-TP-L,L,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,J0098,J0098-TP-XL,XL,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3405,JNE3405-KR-M,M,6.0,389.35,2173.0
2021-06-24,20210624,Jun-21,JNE3405,JNE3405-KR-L,L,6.0,389.35,2173.0
2021-06-24,20210624,Jun-21,JNE3405,JNE3405-KR-XL,XL,6.0,389.35,2173.0
2021-06-24,20210624,Jun-21,JNE2170,JNE2170-KR-436-M,M,6.0,551.85,3079.0
2021-06-24,20210624,Jun-21,JNE2170,JNE2170-KR-436-L,L,6.0,551.85,3079.0
2021-06-24,20210624,Jun-21,JNE2170,JNE2170-KR-436-XL,XL,6.0,551.85,3079.0
2021-06-24,20210624,Jun-21,JNE3609,JNE3609-KR-M,M,6.0,551.85,3079.0
2021-06-24,20210624,Jun-21,JNE3609,JNE3609-KR-L,L,6.0,551.85,3079.0
2021-06-24,20210624,Jun-21,JNE3609,JNE3609-KR-XL,XL,6.0,551.85,3079.0
2021-06-24,20210624,Jun-21,SET251,SET251-KR-PP-M,M,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET251,SET251-KR-PP-L,L,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET251,SET251-KR-PP-XL,XL,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET098,SET098-KR-PP-M,M,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET098,SET098-KR-PP-L,L,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET098,SET098-KR-PP-XL,XL,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET058,SET058-KR-NP-M,M,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET058,SET058-KR-NP-L,L,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET058,SET058-KR-NP-XL,XL,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET188,SET188-KR-NP-M,M,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET188,SET188-KR-NP-L,L,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET188,SET188-KR-NP-XL,XL,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET249,SET249-KR-NP-M,M,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET249,SET249-KR-NP-L,L,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET249,SET249-KR-NP-XL,XL,4.0,844.35,3141.0
2021-06-24,20210624,Jun-21,SET043,SET043-KR-NP-M,M,4.0,974.35,3625.0
2021-06-24,20210624,Jun-21,SET043,SET043-KR-NP-L,L,4.0,974.35,3625.0
2021-06-24,20210624,Jun-21,SET043,SET043-KR-NP-XL,XL,4.0,974.35,3625.0
2021-06-24,20210624,Jun-21,SET244,SET244-KR-NP-M,M,4.0,909.35,3383.0
2021-06-24,20210624,Jun-21,SET244,SET244-KR-NP-L,L,4.0,909.35,3383.0
2021-06-24,20210624,Jun-21,SET244,SET244-KR-NP-XL,XL,4.0,909.35,3383.0
2021-06-24,20210624,Jun-21,SET182,SET182-KR-DH-M,M,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET182,SET182-KR-DH-L,L,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET182,SET182-KR-DH-XL,XL,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET210,SET210-KR-PP-M,M,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET210,SET210-KR-PP-L,L,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET210,SET210-KR-PP-XL,XL,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET226,SET226-KR-PP-M,M,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET226,SET226-KR-PP-L,L,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET226,SET226-KR-PP-XL,XL,4.0,779.35,2899.0
2021-06-24,20210624,Jun-21,SET110,SET110-KR-PP-M,M,4.0,876.85,3262.0
2021-06-24,20210624,Jun-21,SET110,SET110-KR-PP-L,L,4.0,876.85,3262.0
2021-06-24,20210624,Jun-21,SET110,SET110-KR-PP-XL,XL,4.0,876.85,3262.0
2021-06-24,20210624,Jun-21,SET186,SET186-KR-DH-M,M,4.0,876.85,3262.0
2021-06-24,20210624,Jun-21,SET186,SET186-KR-DH-L,L,4.0,876.85,3262.0
2021-06-24,20210624,Jun-21,SET186,SET186-KR-DH-XL,XL,4.0,876.85,3262.0
2021-06-24,20210624,Jun-21,J0239,J0239-SKD-M,M,4.0,1364.35,5075.0
2021-06-24,20210624,Jun-21,J0239,J0239-SKD-L,L,4.0,1364.35,5075.0
2021-06-24,20210624,Jun-21,J0239,J0239-SKD-XL,XL,4.0,1364.35,5075.0
2021-06-24,20210624,Jun-21,J0241,J0241-SKD-M,M,4.0,1299.35,4834.0
2021-06-24,20210624,Jun-21,J0241,J0241-SKD-L,L,4.0,1299.35,4834.0
2021-06-24,20210624,Jun-21,J0241,J0241-SKD-XL,XL,4.0,1299.35,4834.0
2021-06-24,20210624,Jun-21,J0245,J0245-SKD-M,M,4.0,1169.35,4350.0
2021-06-24,20210624,Jun-21,J0245,J0245-SKD-L,L,4.0,1169.35,4350.0
2021-06-24,20210624,Jun-21,J0245,J0245-SKD-XL,XL,4.0,1169.35,4350.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-M,M,4.0,1494.35,5559.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-L,L,4.0,1494.35,5559.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-XL,XL,4.0,1494.35,5559.0
2021-06-24,20210624,Jun-21,JNE3479,JNE3479-KR-M,M,6.0,389.35,2173.0
2021-06-24,20210624,Jun-21,JNE3479,JNE3479-KR-L,L,6.0,389.35,2173.0
2021-06-24,20210624,Jun-21,JNE3479,JNE3479-KR-XL,XL,6.0,389.35,2173.0
2021-06-24,20210624,Jun-21,JNE3576,JNE3576-KR-M,M,6.0,454.35,2535.0
2021-06-24,20210624,Jun-21,JNE3576,JNE3576-KR-L,L,6.0,454.35,2535.0
2021-06-24,20210624,Jun-21,JNE3576,JNE3576-KR-XL,XL,6.0,454.35,2535.0
2021-06-24,20210624,Jun-21,JNE3225,JNE3225-KR-M,M,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3225,JNE3225-KR-L,L,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3225,JNE3225-KR-XL,XL,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3523,JNE3523-KR-M,M,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3523,JNE3523-KR-L,L,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3523,JNE3523-KR-XL,XL,6.0,519.35,2898.0
2021-06-24,20210624,Jun-21,JNE3474,JNE3474-KR-M,M,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3474,JNE3474-KR-L,L,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3474,JNE3474-KR-XL,XL,6.0,486.85,2717.0
2021-06-24,20210624,Jun-21,JNE3288,JNE3288-KR-M,M,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,JNE3288,JNE3288-KR-L,L,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,JNE3288,JNE3288-KR-XL,XL,6.0,584.35,3261.0
2021-06-24,20210624,Jun-21,JNE3273,JNE3273-KR-XS,XS,3.0,649.35,1948.0
2021-06-24,20210624,Jun-21,JNE3273,JNE3273-KR-S,S,3.0,649.35,1948.0
2021-06-24,20210624,Jun-21,JNE3273,JNE3273-KR-M,M,3.0,649.35,1948.0
2021-06-24,20210624,Jun-21,JNE3273,JNE3273-KR-L,L,3.0,649.35,1948.0
2021-06-24,20210624,Jun-21,JNE3273,JNE3273-KR-XL,XL,2.0,649.35,1299.0
2021-06-24,20210624,Jun-21,JNE3273,JNE3273-KR-XXL,XXL,2.0,649.35,1299.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-XS,XS,3.0,519.35,1558.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-S,S,3.0,519.35,1558.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-M,M,3.0,519.35,1558.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-L,L,3.0,519.35,1558.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-XL,XL,2.0,519.35,1039.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-XXL,XXL,2.0,519.35,1039.0
2021-06-24,20210624,Jun-21,JNE3557,JNE3557-KR-S,S,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,JNE3557,JNE3557-KR-M,M,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,JNE3557,JNE3557-KR-L,L,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,JNE3557,JNE3557-KR-XL,XL,2.0,486.85,974.0
2021-06-24,20210624,Jun-21,JNE3557,JNE3557-KR-XXL,XXL,2.0,486.85,974.0
2021-06-24,20210624,Jun-21,JNE3566,JNE3566-KR-S,S,2.0,486.85,974.0
2021-06-24,20210624,Jun-21,JNE3555,JNE3555-KR-S.,S,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,J0243,J0243-DR-S,S,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0243,J0243-DR-XL,XL,2.0,1039.35,2079.0
2021-06-24,20210624,Jun-21,J0243,J0243-DR-XXL,XXL,1.0,1039.35,1039.0
2021-06-24,20210624,Jun-21,J0185,J0185-DR-S,S,3.0,1104.35,3313.0
2021-06-24,20210624,Jun-21,JNE3554,JNE3554-KR-S,S,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,J0285,J0285-SKD-S,S,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0285,J0285-SKD-M,M,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0285,J0285-SKD-XL,XL,2.0,1494.35,2989.0
2021-06-24,20210624,Jun-21,J0285,J0285-SKD-XXL,XXL,2.0,1494.35,2989.0
2021-06-24,20210624,Jun-21,SET055,SET055-KR-NP-XS,XS,3.0,746.85,2241.0
2021-06-24,20210624,Jun-21,SET055,SET055-KR-NP-S,S,3.0,746.85,2241.0
2021-06-24,20210624,Jun-21,JNE3547,JNE3547-KR-S,S,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,JNE3547,JNE3547-KR-M,M,3.0,486.85,1461.0
2021-06-24,20210624,Jun-21,SET110,SET110-KR-PP-S,S,2.0,876.85,1754.0
2021-06-24,20210624,Jun-21,SET110,SET110-KR-PP-M,M,2.0,876.85,1754.0
2021-06-24,20210624,Jun-21,J0279,J0279-SET-S,S,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0279,J0279-SET-M,M,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0279,J0279-SET-L,L,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0279,J0279-SET-XL,XL,2.0,1039.35,2079.0
2021-06-24,20210624,Jun-21,SET171,SET171-KR-NP-S,S,3.0,1169.35,3508.0
2021-06-24,20210624,Jun-21,SET171,SET171-KR-NP-M,M,3.0,1169.35,3508.0
2021-06-24,20210624,Jun-21,SET171,SET171-KR-NP-L,L,3.0,1169.35,3508.0
2021-06-24,20210624,Jun-21,SET171,SET171-KR-NP-XL,XL,2.0,1169.35,2339.0
2021-06-24,20210624,Jun-21,J0277,J0277-SKD-S,S,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0277,J0277-SKD-M,M,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0277,J0277-SKD-L,L,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0282,J0282-SET-S,S,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0282,J0282-SET-M,M,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0282,J0282-SET-L,L,2.0,1039.35,2079.0
2021-06-24,20210624,Jun-21,J0282,J0282-SET-XL,XL,2.0,1039.35,2079.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-S,S,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-M,M,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-L,L,3.0,1494.35,4483.0
2021-06-24,20210624,Jun-21,J0284,J0284-SKD-XL,XL,2.0,1494.35,2989.0
2021-06-24,20210624,Jun-21,J0088,J0088-TP-M,M,2.0,519.35,1039.0
2021-06-24,20210624,Jun-21,J0081,J0081-DR-XL,XL,2.0,844.35,1689.0
2021-06-24,20210624,Jun-21,J0084,J0084-TP-M,M,2.0,811.85,1624.0
2021-06-24,20210624,Jun-21,J0090,J0090-TP-M,M,2.0,714.35,1429.0
2021-06-24,20210624,Jun-21,J0118,J0118-TP-XL,XL,1.0,421.85,422.0
2021-06-24,20210624,Jun-21,JNE3686,JNE3686-TU-XL,XL,1.0,486.85,487.0
2021-06-24,20210624,Jun-21,JNE3688,JNE3688-TU-M,M,1.0,486.85,487.0
2021-06-24,20210624,Jun-21,JNE3635,JNE3635-KR-XXXL,XXXL,1.0,519.35,519.0
2021-06-24,20210624,Jun-21,SET171,SET171-KR-NP-XXL,XXL,1.0,1169.35,1169.0
2021-06-24,20210624,Jun-21,SET171,SET171-KR-NP-XXXL,XXXL,1.0,1169.35,1169.0
2021-06-24,20210624,Jun-21,J0283,J0283-SET-S,S,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0283,J0283-SET-M,M,3.0,1039.35,3118.0
2021-06-24,20210624,Jun-21,J0283,J0283-SET-L,L,2.0,1039.35,2079.0
2021-06-24,20210624,Jun-21,J0283,J0283-SET-XL,XL,2.0,1039.35,2079.0
2021-06-24,20210624,Jun-21,J0283,J0283-SET-XXL,XXL,1.0,1039.35,1039.0
2021-06-24,20210624,Jun-21,J0277,J0277-SKD-XL,XL,1.0,1494.35,1494.0
2021-06-24,20210624,Jun-21,J0277,J0277-SKD-XXL,XXL,1.0,1494.35,1494.0
2021-06-24,20210624,Jun-21,J0277,J0277-SKD-XXXL,XXXL,1.0,1494.35,1494.0
2021-06-28,20210628,Jun-21,MEN5014,MEN5014-KR-S,S,5.0,649.0,3245.0
2021-06-28,20210628,Jun-21,MEN5014,MEN5014-KR-M,M,5.0,649.0,3245.0
2021-06-28,20210628,Jun-21,MEN5014,MEN5014-KR-L,L,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5014,MEN5014-KR-XL,XL,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5032,MEN5032-KR-S,S,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5032,MEN5032-KR-M,M,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5032,MEN5032-KR-L,L,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5032,MEN5032-KR-XL,XL,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5032,MEN5032-KR-XXL,XXL,2.0,649.0,1298.0
2021-06-28,20210628,Jun-21,MEN5021,MEN5021-KR-M,M,15.0,649.0,9735.0
2021-06-28,20210628,Jun-21,MEN5021,MEN5021-KR-S,S,6.0,649.0,3894.0
2021-06-28,20210628,Jun-21,MEN5021,MEN5021-KR-XL,XL,7.0,649.0,4543.0
2021-06-28,20210628,Jun-21,MEN5021,MEN5021-KR-L,L,5.0,649.0,3245.0
2021-06-28,20210628,Jun-21,MEN5021,MEN5021-KR-XXL,XXL,2.0,649.0,1298.0
2021-06-29,20210629,Jun-21,SET195,SET195-KR-NP-L,L,1.0,877.0,877.0
2021-06-29,20210629,Jun-21,SET073,SET073-KR-SHA-M,M,1.0,844.0,844.0
2021-06-29,20210629,Jun-21,J0244,J0244-SKD-L,L,1.0,1234.0,1234.0
2021-06-29,20210629,Jun-21,J0244,J0244-SKD-XXL,XXL,1.0,1234.0,1234.0
2021-06-29,20210629,Jun-21,SET098,SET098-KR-PP-M,M,1.0,779.0,779.0
2021-06-29,20210629,Jun-21,SET182,SET182-KR-DH-M,M,1.0,779.0,779.0
2021-06-29,20210629,Jun-21,SET182,SET182-KR-DH-XL,XL,1.0,779.0,779.0
2021-06-29,20210629,Jun-21,J0177,J0177-KR-L,L,1.0,552.0,552.0
2021-06-29,20210629,Jun-21,J0177,J0177-KR-XXXL,XXXL,1.0,552.0,552.0
2021-06-29,20210629,Jun-21,JNE3365,JNE3365-KR-1052-M,M,1.0,422.0,422.0
2021-06-29,20210629,Jun-21,JNE3523,JNE3523-KR-M,M,1.0,519.0,519.0
2021-06-29,20210629,Jun-21,JNE3523,JNE3523-KR-L,L,1.0,519.0,519.0
2021-06-29,20210629,Jun-21,JNE3523,JNE3523-KR-XL,XL,1.0,519.0,519.0
2021-06-29,20210629,Jun-21,JNE3523,JNE3523-KR-XXL,XXL,1.0,519.0,519.0
2021-06-29,20210629,Jun-21,JNE3523,JNE3523-KR-XXXL,XXXL,1.0,519.0,519.0
2021-06-29,20210629,Jun-21,JNE3554,JNE3554-KR-XL,XL,1.0,487.0,487.0
2021-06-29,20210629,Jun-21,JNE3554,JNE3554-KR-XXL,XXL,1.0,487.0,487.0
2021-06-29,20210629,Jun-21,JNE3225,JNE3225-KR-M,M,1.0,487.0,487.0
2021-06-29,20210629,Jun-21,JNE3555,JNE3555-KR-L,L,1.0,487.0,487.0
2021-06-29,20210629,Jun-21,JNE3555,JNE3555-KR-XXL,XXL,1.0,487.0,487.0
2021-06-29,20210629,Jun-21,JNE3549,JNE3549-KR-L,L,1.0,454.0,454.0
2021-06-29,20210629,Jun-21,JNE3549,JNE3549-KR-XXL,XXL,1.0,454.0,454.0
2021-06-29,20210629,Jun-21,J0104,J0104-KR-L,L,1.0,584.0,584.0
2021-06-29,20210629,Jun-21,JNE3697,JNE3697-KR-M,M,1.0,454.0,454.0
2021-06-29,20210629,Jun-21,JNE3697,JNE3697-KR-XL,XL,1.0,454.0,454.0
2021-06-29,20210629,Jun-21,J0171,J0171-DR-M,M,1.0,617.0,580.0
2021-06-29,20210629,Jun-21,J0171,J0171-DR-L,L,2.0,617.0,1160.0
2021-06-29,20210629,Jun-21,J0171,J0171-DR-XL,XL,2.0,617.0,1160.0
2021-06-29,20210629,Jun-21,J0171,J0171-DR-XXL,XXL,1.0,617.0,580.0
2021-06-29,20210629,Jun-21,J0171,J0171-DR-XXXL,XXXL,2.0,617.0,1160.0
2021-06-29,20210629,Jun-21,J0138,J0138-KR-M,M,2.0,649.0,1220.0
2021-06-29,20210629,Jun-21,J0138,J0138-KR-L,L,3.0,649.0,1830.0
2021-06-29,20210629,Jun-21,J0138,J0138-KR-XL,XL,3.0,649.0,1830.0
2021-06-29,20210629,Jun-21,J0138,J0138-KR-XXL,XXL,2.0,649.0,1220.0
2021-06-29,20210629,Jun-21,J0138,J0138-KR-XXXL,XXXL,2.0,649.0,1220.0
2021-06-29,20210629,Jun-21,J0148,J0148-SET-L,L,2.0,877.0,1649.0
2021-06-29,20210629,Jun-21,J0148,J0148-SET-XL,XL,2.0,877.0,1649.0
2021-06-29,20210629,Jun-21,J0148,J0148-SET-XXL,XXL,1.0,877.0,824.0
2021-06-29,20210629,Jun-21,J0148,J0148-SET-XXXL,XXXL,2.0,877.0,1649.0
2021-06-29,20210629,Jun-21,J0341,J0341-DR-M,M,2.0,747.0,1404.0
